Date,Crop_Name,State,District,Market_Name,Season,Previous_Day_Price,Market_Arrival_Quantity,Rainfall,Temperature_Max,Temperature_Min,Humidity,Festival_Flag,Price,Previous_7_Day_Avg_Price,Previous_30_Day_Avg_Price,Price_Trend,Production_Quantity,Yield_Per_Hectare,Stock_Available,Soil_Moisture,Demand_Index,Number_of_Buyers,Min_Price,Max_Price,Modal_Price,Fuel_Price,Transportation_Cost,Inflation_Rate,Harvest_Season_Flag,Week_Number
2023-03-03,Tomato,Maharashtra,Nashik,Yeola,Rabi,3122.66,3122.3,21.5,40.0,28.6,57.6,0,3117.5,3135.5530254049627,3260.10563144846,Decreasing,45657.326828498786,1.764779091466163,9277.880795339584,57.65447927780425,140.5409657679408,22,2692.470382906301,3328.032417790877,3117.5,109.60342067328119,262.90348717751294,6.547607318062065,0,9
2024-08-12,Onion,Maharashtra,Nashik,Pimpalgaon,Kharif,2208.01,3984.4,169.3,32.3,24.5,76.9,0,2179.98,2311.7293364550387,2341.4585941234213,Increasing,33285.72595445924,3.2741643116460577,2000.574670875829,48.08611495597152,90.11447255272883,48,1962.9370387584902,2291.3620925798823,2179.98,108.87969704872293,293.4947837779153,4.103303136854278,0,33
2023-12-24,Potato,Madhya Pradesh,Bhopal,Bhopal_Mandi,Rabi,1094.32,1885.0,11.3,26.0,16.5,69.8,0,1175.07,1184.9638592695396,1124.2614650426328,Increasing,37873.867729501115,5.2856475225898,640.3531144334598,12.93073783502888,144.915410988333,36,1006.6415955693228,1353.8560807178349,1175.07,103.0129660761547,556.8940455121026,6.172661378434894,0,51
2025-09-12,Wheat,Punjab,Ludhiana,Sahnewal,Kharif,2507.2,4237.2,184.0,34.6,26.6,78.4,0,2467.73,2612.240845057811,2497.678236501863,Increasing,9355.926621521518,2.0639306664585657,5873.211598779496,50.21243177027995,100.16597263952252,50,2343.180819695247,2608.4283318986513,2467.73,108.75380625748039,211.9057651979216,6.5549916710718925,0,37
2021-08-23,Potato,Punjab,Patiala,Rajpura,Kharif,1075.38,2042.4,160.3,33.2,26.7,89.5,0,1035.24,1113.344505264417,1084.2848843227223,Stable,22355.507942175005,8.867741357069558,1736.1882937520888,65.8139734338026,105.568641821088,55,857.1266270306111,1187.2419549318836,1035.24,107.7617391620636,986.4979434594816,7.530828921302673,0,34
2024-09-01,Rice,Punjab,Patiala,Patiala_Mandi,Kharif,2446.6,3239.7,188.2,34.3,24.6,76.0,0,2373.03,2294.357888048962,2629.0020002466526,Stable,19115.144678963257,4.05421407762757,3843.04474816123,77.25157135670548,100.41507285015315,30,2220.866174053064,2681.013758170312,2373.03,99.92231265453839,856.9539815698923,5.918104687100989,0,35
2023-05-07,Potato,Uttar Pradesh,Lucknow,Mohanlalganj,Zaid,1184.09,2693.0,5.7,36.5,25.1,31.3,0,1164.72,1138.3429242995342,1134.8325153729156,Decreasing,37622.99552953028,5.543268091813638,8646.06803411652,19.20069376160816,115.06031582441483,80,1002.3573718569966,1267.3206219462731,1164.72,108.95884902154697,1488.8327952607788,5.538467406885003,1,18
2023-10-03,Potato,Madhya Pradesh,Indore,Depalpur,Kharif,957.44,4962.4,11.7,41.4,26.2,38.4,0,963.77,905.8392585559288,957.0893140790267,Increasing,11429.86129071538,8.047647551046447,3535.2556194096546,32.80061842754371,147.46171567360125,99,786.59486850212,1062.9990162874692,963.77,103.48590525450173,1340.3322060370022,4.509858899391459,1,40
2023-05-08,Potato,Uttar Pradesh,Lucknow,Mohanlalganj,Zaid,1291.6,4142.7,1.3,42.9,23.3,43.5,1,1304.2,1324.0198144593317,1179.0966336391134,Increasing,41528.92372614544,5.317088584553043,1328.939050709109,89.302704823192,130.3860182832844,16,1070.996442797209,1470.306364987361,1304.2,97.95814208157952,870.7569265071029,4.253154765228916,1,19
2025-01-01,Potato,Maharashtra,Ahmednagar,Ahmednagar_Mandi,Rabi,1125.89,3571.8,6.3,22.3,14.0,66.7,0,1099.82,1146.9616333432873,1132.330582771962,Stable,22176.379006157684,6.589948442301253,3957.9003633519033,45.00104677150727,112.86046027125312,47,946.8884269923096,1166.320058912779,1099.82,102.77752729516975,613.9443908023214,5.32401340763953,0,1
2023-12-26,Potato,Haryana,Kurukshetra,Thanesar,Rabi,1082.16,375.0,5.5,16.2,6.5,47.1,0,1180.7,1133.3152712964525,1091.8171228109593,Stable,3300.1186860001194,2.9833348065623957,6767.217688905321,33.64182427469875,104.97782312050145,64,1105.7166775341716,1288.1678178113914,1180.7,96.59567194646328,1708.4161399749196,6.41189927366549,0,52
2022-09-04,Potato,Madhya Pradesh,Ujjain,Ujjain_Mandi,Kharif,1218.27,1979.1,206.4,31.4,25.8,87.3,0,1210.76,1267.3304197155626,1335.2464922138693,Stable,29853.519881689746,2.329085813944356,8125.948287593682,25.982620857472813,117.6040707059031,85,1107.1602154681475,1371.9382220275631,1210.76,95.34946688212626,1810.3501542041124,4.796081615481912,0,35
2021-08-16,Onion,Haryana,Ambala,Ambala_Cantt,Kharif,2536.73,4448.3,144.4,32.5,24.8,87.4,0,2531.12,2680.795622265271,2673.347394135056,Stable,12814.999722535946,1.4881751651719968,9016.040179643003,10.504291650772757,139.0094739673844,75,2277.9544806432714,2892.9653393297663,2531.12,101.86410931772562,1954.5863606100768,4.8834694756267165,1,33
2024-11-10,Rice,Madhya Pradesh,Ujjain,Barnagar,Rabi,2447.53,271.5,15.5,24.6,11.4,49.4,0,2494.59,2371.245399037131,2258.727049552959,Increasing,46932.54813552074,7.7272768203728335,2452.9802824388858,73.51408156322734,90.28664967386402,43,2217.844402188971,2935.69948664718,2494.59,94.99773910211388,999.3571400186821,5.007812567836675,1,45
2024-09-01,Potato,Punjab,Amritsar,Gehri Mandi,Kharif,1436.87,117.5,218.4,33.7,24.1,87.5,0,1361.3,1466.5006887548102,1385.9587514571656,Increasing,9634.69234051778,7.43458619971727,6987.268631311658,24.236715250107927,102.64672445253373,77,1243.1877324836887,1523.099440581595,1361.3,102.16579924538465,1775.59537917103,7.805760131278719,0,35
2023-07-05,Tomato,Madhya Pradesh,Bhopal,Bhopal_Mandi,Kharif,2689.13,1662.1,143.6,31.8,24.4,84.5,0,2767.96,2549.761379500782,2913.527238887553,Stable,18185.201276890468,8.720752011847758,2780.1994887213027,86.62284370920747,96.43814175496837,96,2429.756691301284,3153.179888314659,2767.96,105.52813836490357,215.4490923899018,5.683019789658719,0,27
2025-03-23,Onion,Haryana,Kurukshetra,Pehowa,Rabi,2861.13,989.4,16.8,36.8,20.6,59.8,0,2860.72,2592.6988880467184,2546.438535740227,Increasing,17753.027708167734,2.4287443593336313,5912.605048618886,53.85043595749635,89.76467308671562,81,2475.1016128744127,3384.815536222344,2860.72,97.43146126731617,359.16743242540457,4.451691321242366,0,12
2024-12-21,Rice,Maharashtra,Pune,Manchar,Rabi,2470.95,943.1,17.8,23.1,14.7,64.1,0,2549.17,2318.203494376554,2297.6118596293336,Increasing,12557.390350374157,1.9048564427031347,9346.061885287125,69.79832402822893,127.97537047166388,52,2345.4867893131523,2746.467523329698,2549.17,91.81348410299627,1282.502635174564,6.151496523508465,1,51
2021-02-08,Wheat,Uttar Pradesh,Agra,Agra_Mandi,Rabi,2233.45,1985.6,3.2,19.8,7.0,57.8,0,2281.21,2419.315341776257,2257.6263747929966,Decreasing,33405.43908095142,2.0542236549697517,1884.980760549946,28.862632656480443,102.69718409142945,86,1880.9676862645968,2404.763897323903,2281.21,98.561969297529,1898.8807226720212,6.231314334630116,1,6
2021-07-12,Rice,Madhya Pradesh,Ujjain,Barnagar,Kharif,2080.18,4401.4,204.2,34.5,25.3,72.8,0,2131.27,1963.8217968445367,2077.159365772394,Decreasing,22754.800366796986,5.495259403868916,7439.105559953514,43.819743718273074,143.32639152918279,11,1794.0144246877685,2399.9096599684553,2131.27,105.78713261709694,266.73137739042636,4.271749124198179,1,28
2022-01-18,Rice,Punjab,Patiala,Samana,Rabi,2446.41,2782.7,12.5,22.8,10.5,47.7,0,2453.01,2467.963368053084,2183.824516839215,Stable,26682.66363286009,7.895046272913961,1488.6999062359016,53.268139117377935,142.31095014184905,1,2001.7906912219114,2637.415439923366,2453.01,92.13562169354488,157.01919794082073,4.855217522550586,1,3
2024-01-28,Tomato,Haryana,Ambala,Ambala_City,Rabi,3422.42,2850.8,2.8,22.1,7.7,44.5,0,3389.11,3398.2701677379864,3860.928912797617,Decreasing,14687.359628645803,1.6071630711581946,425.36756838454596,62.26748726940869,58.03355465691523,84,2849.3294329730593,3598.4226236922495,3389.11,101.54711329341322,1283.6930411541364,5.01423056477605,0,4
2023-02-10,Wheat,Madhya Pradesh,Indore,Depalpur,Rabi,2761.44,4425.0,1.4,25.7,13.0,46.5,1,2724.28,2553.596132145926,2972.4261618597507,Stable,33795.233693625014,4.2726869919638855,9113.723131610619,62.04201189176437,59.59937891887107,42,2187.3190504453755,2864.930069934717,2724.28,103.97049237529441,1433.9768205869118,7.034516824212862,1,6
2025-07-21,Potato,Punjab,Patiala,Rajpura,Kharif,1284.04,2924.8,126.7,33.5,26.6,78.9,0,1188.33,1256.1948783936236,1027.4059665926713,Increasing,48040.73195137096,6.665158437333269,1184.054261889552,72.54339947616131,125.76593604494549,42,1040.9644314774323,1285.354913987845,1188.33,104.751039988358,1318.3133686521128,4.03451827442222,0,30
2022-07-02,Rice,Uttar Pradesh,Meerut,Sardhana,Kharif,2199.42,2360.1,253.8,33.4,25.2,80.9,0,2116.4,2270.7589120595158,1912.596052476473,Stable,33561.59093015602,5.728959785677205,9391.033062566343,22.909636260379614,134.2628661174695,35,1848.7363026959054,2328.975140192414,2116.4,105.2979693612927,871.1265463366623,4.010673646829232,1,26
2023-12-08,Rice,Uttar Pradesh,Meerut,Mawana,Rabi,2618.05,440.9,11.0,22.4,8.0,53.2,0,2571.62,2395.1409695791704,2749.7943197357836,Increasing,43463.07844810888,5.116289303418977,9326.601140461948,27.847497805537866,98.16582634824324,11,2291.1757418128896,2845.3962999899213,2571.62,102.52101086530365,778.1081161507087,5.106305945842225,0,49
2023-02-19,Potato,Maharashtra,Ahmednagar,Ahmednagar_Mandi,Rabi,1246.67,2636.3,15.3,26.8,14.0,45.1,0,1245.04,1252.9139408772119,1302.6228884620825,Increasing,2487.7747209668337,9.074708910459286,2857.1421179298754,73.07958726896231,105.84836616655201,20,1072.8370477449323,1313.641791698441,1245.04,95.93492361915015,1299.198766061753,4.56204762165519,0,7
2024-10-14,Rice,Maharashtra,Nagpur,Katol,Kharif,2611.63,3954.2,48.3,44.0,24.3,53.6,0,2528.11,2619.303572223394,2633.3427061825387,Increasing,37475.30393449538,1.9340480695287323,2976.98809224204,61.72940136843883,97.20000055450627,85,2065.8131716520365,2969.620918446555,2528.11,97.59431710897546,1588.6906640823295,5.696911702607269,1,42
2022-02-25,Rice,Punjab,Patiala,Patiala_Mandi,Rabi,2258.47,3991.8,6.7,19.2,7.1,53.9,0,2163.6,2210.7132227255042,2434.4353262194873,Decreasing,46182.9945512423,2.4896911330787868,4231.916052222171,64.12974632630849,104.83774135254023,42,1896.9734364304304,2588.175533624106,2163.6,98.02788444343956,1082.9130799139707,6.498041094951405,1,8
2021-12-30,Rice,Uttar Pradesh,Agra,Agra_Mandi,Rabi,2523.89,3503.7,19.6,22.1,7.3,57.8,0,2615.24,2864.655626243214,2498.0173870647445,Stable,40276.750705128514,4.392799152154461,669.0905631705784,18.362007079886418,132.30197270955335,37,2388.5472543890282,2909.1412456053295,2615.24,105.82660911018701,339.9560137926662,6.812876648494436,0,52
2025-03-24,Rice,Punjab,Patiala,Samana,Rabi,2198.61,1555.1,38.1,42.1,20.6,30.9,0,2191.1,2186.698925268893,2365.6108686343136,Decreasing,2156.61947812381,2.205873959954087,4225.651195958498,70.15922605552485,104.95425011095648,45,1947.3689219864848,2565.7007294319365,2191.1,104.81204733900638,989.5684435313158,7.130342649112359,1,13
2021-10-28,Potato,Maharashtra,Ahmednagar,Kopargaon,Kharif,1230.64,1629.2,1.4,39.6,23.0,32.9,0,1261.98,1208.8824130262385,1151.4270815425393,Decreasing,35577.9434603734,7.748212350294983,8423.605107748068,57.260373015733265,125.41581174484958,13,1114.6487479945795,1401.1057407849971,1261.98,96.9844572036784,874.782848996587,7.278584611019751,0,43
2024-09-22,Potato,Punjab,Patiala,Rajpura,Kharif,1771.85,1005.2,271.5,33.0,26.4,73.2,1,1737.92,1629.9896518823455,1546.8415139902097,Decreasing,43272.2917663737,5.783125870343862,7660.993707713771,87.54187302920141,62.35583382296813,52,1434.8153336207713,1893.6286597653134,1737.92,99.111657914741,1841.0752207437188,6.798403470487359,0,38
2025-05-17,Rice,Haryana,Karnal,Karnal_Mandi,Zaid,2902.73,482.0,50.0,36.0,29.8,55.8,0,2805.61,2673.4275290826276,2553.547539238596,Increasing,8907.980939784937,1.0683838986669076,2275.6089292372717,45.97991151667682,99.8007002157747,3,2552.0098688480016,3352.504522774336,2805.61,101.58739776516893,1791.7009391843997,5.532643518847985,0,20
2021-01-15,Onion,Punjab,Jalandhar,Jalandhar_City,Rabi,2410.28,2447.6,8.9,17.4,10.3,42.8,0,2310.99,2279.384752306615,2250.519671556812,Decreasing,18598.88055503199,3.846835604384277,9890.97454973482,29.331179230697533,80.49575274593926,4,1874.53991868193,2747.233505049738,2310.99,106.0560955203486,1390.6434348703442,6.845008786946057,0,2
2021-11-03,Potato,Maharashtra,Nashik,Lasalgaon,Rabi,1120.05,3456.7,7.8,22.2,14.3,69.9,0,1204.7,1288.4196055108785,1189.968098757177,Increasing,11730.554193960015,6.873464503594498,4506.901565520701,39.20644620414558,124.99479677496869,79,989.4308634147882,1445.4496197047895,1204.7,96.09421216824656,268.61280942104713,5.277151396389717,1,44
2023-03-27,Potato,Uttar Pradesh,Agra,Agra_Mandi,Rabi,1099.64,4015.9,3.5,37.7,24.7,51.9,0,1120.09,1014.0641369427436,953.1969573974905,Stable,13151.486326245551,9.634872990054864,7389.751650990964,60.455710985904865,72.17191406724905,90,1034.209293368633,1312.242412769428,1120.09,95.83667376116435,1356.10910052444,4.388911459810693,0,13
2021-06-27,Tomato,Uttar Pradesh,Lucknow,Mohanlalganj,Kharif,2835.53,1023.8,128.2,30.8,27.9,80.8,0,2849.27,3130.8000616388313,3062.1171352237293,Decreasing,34537.24904056928,1.5198990896308815,5210.069303098926,20.702565506061514,114.10089258374045,75,2693.4226926161546,3415.213332765594,2849.27,94.09845946751713,294.105186121627,5.930386823123364,0,25
2025-09-25,Onion,Madhya Pradesh,Ujjain,Barnagar,Kharif,2602.44,2154.4,296.6,34.1,25.5,78.6,0,2578.76,2762.67101932224,2838.089436878248,Stable,47527.199937760226,5.455948519710079,4302.187973761226,88.62130459625034,146.32356807160357,85,2192.952719738625,3083.0017514608185,2578.76,97.13822248947066,1070.4388916386824,7.401146329467252,1,39
2023-09-06,Onion,Uttar Pradesh,Meerut,Sardhana,Kharif,2603.59,898.7,256.5,32.5,27.0,85.6,0,2504.82,2635.5358787980877,2612.9410525716016,Stable,32352.571624091463,2.9380744540773156,913.5308387481463,38.298927207396645,120.70862678240599,80,2218.0074062688263,3003.515428457688,2504.82,107.80156791481308,1543.5258249977808,6.968016060346301,1,36
2021-12-01,Rice,Maharashtra,Nashik,Lasalgaon,Rabi,2477.24,1745.6,18.9,23.8,15.9,42.2,0,2541.21,2384.9633770286746,2197.328739650297,Decreasing,8623.914338216811,7.924130687018863,5774.014329772626,61.6794183075615,90.3640884719062,21,2055.1968035632312,2961.5391994956444,2541.21,99.3297337380549,1425.6390203675894,7.786005474308487,1,48
2025-05-07,Wheat,Punjab,Ludhiana,Khanna,Zaid,2184.37,2821.3,50.0,43.9,22.3,46.7,0,2239.07,2231.0391314220233,2460.3729406743614,Decreasing,47287.93357565119,3.68973851822059,7469.045230849163,11.819330716555747,96.33565376751054,69,1935.162252790102,2675.2070992119916,2239.07,105.07586191593482,900.6019716997854,5.689394781693238,0,19
2022-10-03,Potato,Haryana,Karnal,Gharaunda,Kharif,1313.78,2532.1,34.0,44.3,27.0,51.4,0,1299.18,1288.821578897694,1477.1459438527888,Stable,20387.409445363355,2.937914920997899,3788.1565331348706,71.73865389217445,77.92934073069402,93,1119.7407151124748,1439.929863791682,1299.18,108.47024008073251,378.4812348423991,4.930722940339351,0,40
2022-06-03,Tomato,Madhya Pradesh,Bhopal,Bhopal_Mandi,Kharif,3345.38,560.0,233.3,34.3,24.8,72.0,0,3256.22,2998.671669990781,3020.2943218990995,Stable,38601.510508869906,8.631001729642502,8251.362229274058,87.9538079547138,89.51228616645125,21,2732.911248855262,3475.6731915675527,3256.22,108.86681568439634,1461.5657614066215,5.051933167684837,0,22
2024-08-19,Wheat,Madhya Pradesh,Indore,Mhow,Kharif,2777.49,593.8,107.4,34.7,26.4,92.2,0,2721.42,2457.9720684710333,2484.7563677068765,Decreasing,39077.856705911494,9.116383998864457,4294.9414653268295,51.013238173743154,73.82478293959183,94,2182.99669410458,2889.4687587549133,2721.42,94.34416790786746,530.3846932482095,7.433052730449621,0,34
2025-07-14,Potato,Uttar Pradesh,Lucknow,Lucknow_Mandi,Kharif,954.18,4305.8,223.0,33.2,27.8,73.8,0,952.18,867.2786353417754,874.0697634940905,Increasing,24906.69099477843,9.4020798171585,8516.42431942048,49.733544974890435,83.39320960135501,40,860.5517112514199,1010.5193961788278,952.18,100.53212748284233,926.2059079660356,7.411207509981817,0,29
2021-02-15,Onion,Punjab,Patiala,Patiala_Mandi,Rabi,2782.98,3602.6,12.1,18.3,7.9,52.8,0,2766.82,2697.034880830103,3062.064607163601,Increasing,24357.67790440538,4.604648446168843,1996.7442462657284,14.797945539038828,94.98794482050945,24,2299.793614536985,3303.027551348009,2766.82,92.60035549804641,1473.6201195208646,4.500439270450514,1,7
2026-02-15,Tomato,Maharashtra,Pune,Khed,Rabi,2822.73,973.3,18.3,28.8,11.6,47.8,0,2741.87,2737.786301096438,2990.816945206305,Stable,41185.16875895234,1.9402516227228679,8414.592719992997,77.62760126635187,61.08201994434259,41,2481.7213253863547,3283.3750969519588,2741.87,109.57849147812692,1721.404299104568,5.829043268049848,0,7
2023-08-29,Rice,Punjab,Amritsar,Gehri Mandi,Kharif,1930.61,2216.2,195.2,32.8,26.1,90.6,0,1998.04,1951.5165643616817,2063.9261358143,Decreasing,45357.284829635544,3.001103402588483,7688.309082723087,49.22289205749739,140.88508335652114,15,1888.2549437452067,2358.8663786781785,1998.04,92.8511844357894,1360.0641283319005,6.2815793850481505,0,35
2025-02-24,Tomato,Punjab,Amritsar,Rayya,Rabi,2776.24,960.9,3.4,19.3,5.1,50.4,0,2796.41,3075.1526772971442,2570.059563404522,Decreasing,43432.48573347713,2.487659720238177,6095.006610263967,64.08655019989908,120.35116073330396,67,2583.8085906198803,2956.949539918437,2796.41,92.44763771247646,516.4897584447643,6.349642502295001,1,9
2025-10-18,Onion,Punjab,Ludhiana,Mullanpur,Kharif,3237.91,3597.2,44.0,42.0,29.2,43.1,0,3251.82,3083.133368299633,3266.7774194021886,Increasing,6244.400189349151,3.778316525519208,9240.431271757041,30.988709798812817,114.11237832236891,5,3082.847171603575,3484.4428532587153,3251.82,108.40927096295245,1166.2335584058483,6.799573859337121,1,42
2022-11-12,Wheat,Madhya Pradesh,Indore,Depalpur,Rabi,2224.16,410.9,17.3,28.8,10.1,53.8,0,2159.23,2030.3800888256142,2098.6906559180516,Stable,12733.174965285556,3.032874568562064,4276.979702928804,28.377417643800477,58.39405200991983,23,1922.280728681321,2279.158284216586,2159.23,104.16520101522416,1682.2069296478078,7.241095458474761,0,45
2021-09-14,Potato,Punjab,Patiala,Samana,Kharif,1115.65,2420.1,111.3,34.3,24.1,91.8,0,1212.25,1204.1260455006507,1140.303973165071,Stable,23322.70832723298,6.22909683767427,2387.0124922272917,60.128491226270555,62.83447251588184,77,1131.8721602122105,1301.1723539391749,1212.25,96.68941512663685,1535.5084483305218,7.2871977515115045,1,37
2022-10-21,Rice,Uttar Pradesh,Meerut,Mawana,Kharif,2108.09,2906.9,43.8,42.0,24.0,48.1,0,2120.0,1968.1106584654417,1976.339688469219,Decreasing,2449.053052843982,6.232624303576867,6813.975682602192,59.042778392575705,102.95249462609726,87,1772.4600138559472,2245.470938125689,2120.0,105.69314471437757,286.7752226313181,5.489669382494398,0,42
2021-09-28,Tomato,Uttar Pradesh,Lucknow,Lucknow_Mandi,Kharif,2997.55,2004.6,216.2,34.2,27.3,88.9,0,3000.94,2717.8136225345957,3279.779136785195,Stable,16602.44227487391,5.397551936934527,7335.232642027114,51.46373629892854,135.75200002401283,42,2694.5741246713606,3224.4055108492885,3000.94,101.57170630856209,1837.1143446667056,7.501204737526486,1,39
2022-06-29,Tomato,Madhya Pradesh,Ujjain,Barnagar,Kharif,2901.65,1473.6,215.6,32.9,27.0,82.2,0,2877.59,3131.639925404871,2900.165388276897,Stable,11602.48889969755,4.1677782076026,2480.0630595343646,71.08571693626256,126.78891552449481,31,2725.1197723539735,3267.879481118265,2877.59,92.34243178019227,1865.7919801275764,5.593212182526128,0,26
2021-06-27,Wheat,Punjab,Amritsar,Gehri Mandi,Kharif,2704.13,2244.8,165.4,33.2,27.7,80.3,0,2638.29,2554.586127854666,2502.9849252438503,Decreasing,27734.848078457482,4.617101690870839,7183.29674795112,75.54811225570926,112.74136470015631,34,2404.0821977872356,3099.271350113674,2638.29,90.0133378493145,1350.8311765345472,4.981989795806432,0,25
2022-10-10,Rice,Maharashtra,Ahmednagar,Kopargaon,Kharif,2682.87,264.1,45.8,36.9,20.8,55.2,0,2674.32,2863.034896063428,2904.0603280551054,Increasing,7591.6815351969735,4.955303202649093,8120.1290674037655,29.977624157107556,99.80541052120127,2,2416.717615541572,3078.780544461127,2674.32,104.95736077788757,1761.9962982940303,6.206544819277856,1,41
2022-02-16,Onion,Maharashtra,Nashik,Yeola,Rabi,2776.49,1572.3,5.5,20.1,16.2,65.6,0,2718.11,2590.966633385754,3035.7223102201665,Increasing,40225.978512937065,3.3604525970195125,4055.331469405066,56.842450089747075,55.00570796699212,65,2207.830371490241,3199.5591113579153,2718.11,100.60588373186381,712.8567285747906,4.492526982980223,1,7
2025-05-21,Rice,Madhya Pradesh,Indore,Mhow,Zaid,2050.33,4649.6,30.8,44.2,21.5,55.5,0,1986.13,2021.1049253440424,1774.136963926476,Decreasing,19577.076044179234,4.6230446053836305,9582.882223512926,28.39551095024845,101.85498808012032,9,1662.7990932918335,2197.887833638948,1986.13,100.93569234482726,641.8950580638697,5.663661170926154,1,21
2021-01-30,Tomato,Punjab,Jalandhar,Adampur,Rabi,2709.54,3505.3,17.0,22.9,6.8,55.6,0,2646.85,2717.8522767854506,2809.5426452916495,Stable,13991.417665913516,7.978178781610864,4275.635431805326,33.40598084421692,80.97962095140478,94,2394.456512964963,3020.886287678272,2646.85,90.55230136720671,999.8892729592233,7.718933885504814,1,4
2022-01-08,Onion,Uttar Pradesh,Kanpur,Chaubepur,Rabi,2283.26,4037.8,15.4,16.0,6.3,42.5,0,2331.15,2137.5015446816096,2503.2485191277933,Decreasing,35702.561994924894,6.977142819896826,1694.5558550430578,24.0425642091554,80.88087901713988,25,2211.9622751107568,2467.8456967026123,2331.15,103.52171323704225,188.01107764685008,7.097740866662715,1,1
2021-09-17,Tomato,Maharashtra,Nagpur,Nagpur_Mandi,Kharif,3496.82,2918.6,154.9,33.0,26.3,94.4,0,3408.1,3644.1695389280612,3134.19384080355,Increasing,29224.226932884743,3.6633247438894294,850.6828588568504,38.62499957988334,127.68654621747895,32,3224.65662186866,3987.6435562847355,3408.1,107.91329550257925,752.4628908967227,5.8179614859939965,1,37
2022-12-14,Rice,Uttar Pradesh,Lucknow,Lucknow_Mandi,Rabi,2671.34,1489.3,14.4,19.4,7.7,57.3,0,2652.39,2799.8879673786446,3021.090510472177,Stable,6105.830404838913,9.817805700279672,2801.707814545898,73.86307538628196,127.66482896594523,67,2458.550038230553,2905.6133189600087,2652.39,98.65614224642351,1160.9047572030438,6.495217806115667,0,50
2024-03-20,Tomato,Maharashtra,Ahmednagar,Rahata,Rabi,2729.79,4318.0,25.9,39.3,25.9,44.6,0,2651.68,2444.8372402978816,2310.468722786414,Increasing,6755.065786036211,6.870796149018499,2139.409177423046,17.260422357480564,94.84308736031264,30,2366.5499644025704,2970.5799410586656,2651.68,91.31340655371737,1737.7335718606448,5.847514179536667,1,12
2021-05-27,Potato,Madhya Pradesh,Ujjain,Ujjain_Mandi,Zaid,1644.5,4256.1,24.3,39.6,24.2,55.5,1,1555.33,1550.8800532618518,1785.9488804676541,Increasing,19966.24094432297,7.344917901713582,986.3187390238277,26.319705660985548,130.4007156461307,55,1292.0791570679462,1820.2863231866977,1555.33,109.94284111696925,254.27823633522536,6.671050493984778,1,21
2025-08-14,Potato,Uttar Pradesh,Kanpur,Kanpur_Mandi,Kharif,1192.61,850.7,135.4,35.0,25.3,74.1,0,1162.63,1231.4356628248383,1167.5975090800785,Stable,27543.142195279794,7.193482150317983,8430.290620662894,43.41068509273002,66.56769795245472,50,1039.2415971567432,1321.4352716532737,1162.63,90.84333291619006,1719.1660286117913,6.977536784372779,0,33
2023-06-16,Onion,Uttar Pradesh,Agra,Kheragarh,Kharif,2162.65,2944.0,202.7,32.2,26.1,78.1,0,2156.26,2102.5784920302435,2116.7103996741266,Stable,17938.446820834197,3.738460616262932,4823.151273559427,65.94889214479089,130.53168348869843,78,1774.5138546618355,2541.3699243674832,2156.26,91.85012180286047,1052.5488084089588,6.746324278806316,1,24
2023-07-13,Tomato,Uttar Pradesh,Meerut,Sardhana,Kharif,3160.26,147.5,146.2,34.4,24.3,77.1,0,3145.54,3282.946742750565,3052.9105747102262,Decreasing,26282.507924047542,2.8587242605661776,6691.015981090891,71.49643870675251,61.54296943489106,39,2865.8341050411336,3418.2704375489757,3145.54,106.05184509970596,1624.4001495388434,4.447968048062441,0,28
2023-10-12,Wheat,Uttar Pradesh,Kanpur,Bilhaur,Kharif,2726.99,3975.2,35.8,39.3,26.3,59.5,0,2783.61,2683.4564986091686,2676.164473417097,Increasing,34219.76044328591,4.0498746337583595,3469.1162282599666,87.11052522434476,111.64486172699729,36,2394.852101756485,3032.8405995677963,2783.61,105.73602289880687,1025.9586538018743,7.6488697985887875,0,41
2025-07-29,Rice,Uttar Pradesh,Kanpur,Chaubepur,Kharif,2460.05,2166.8,102.2,33.5,27.4,74.2,0,2426.38,2343.5600319947553,2212.36303985891,Increasing,2360.8186848315777,4.99752429646435,2015.129837415438,85.37451197214067,82.61324113977906,73,2192.8267765730934,2828.829044118222,2426.38,92.54311601797666,1942.896102375766,5.0663644252322415,0,31
2024-01-12,Wheat,Maharashtra,Nagpur,Kalmeshwar,Rabi,2735.85,1651.2,14.3,27.7,11.4,62.8,1,2660.08,2475.2999930863634,2849.930964929701,Stable,31078.665473886256,4.535815460212577,4768.954667596225,67.27730336696276,77.84665023670756,38,2273.5101681242154,2932.1743792899597,2660.08,107.16204198434848,1583.9435500111408,6.30221307261934,0,2
2022-09-28,Onion,Madhya Pradesh,Indore,Mhow,Kharif,2261.02,1409.8,196.1,34.3,26.7,81.2,0,2271.63,2224.1111006412907,2301.4957418410577,Stable,17428.464288951196,8.011551345843067,3341.2255634607022,34.26498360385033,146.1934391671981,51,1887.4626621731493,2723.368367544941,2271.63,98.96148720073043,1973.7979617849926,7.838231317046703,1,39
2025-01-24,Wheat,Madhya Pradesh,Bhopal,Berasia,Rabi,2541.99,113.7,5.0,20.9,12.3,40.0,0,2593.56,2373.7747349418155,2580.623448985073,Stable,16381.805646456865,3.099793738518438,9302.787339179064,13.286692738522419,96.85165134573637,22,2200.2728656189615,3091.2700402897267,2593.56,100.05979546189296,1150.8070566311214,5.118761044336584,1,4
